openTime,open,high,low,close,Volume,closeTime,ema_20,ema_50,ema_100,ema_200
2026/7/1 21:00,58495.6,59486.7,58495.5,59463.1,22483.03,2026/7/1 21:59,58891.14,59152.55,59570.1,60395.75
2026/7/1 22:00,59463,60067.9,59239.9,59523.8,29537.61,2026/7/1 22:59,58951.4,59167.11,59569.18,60387.08
2026/7/1 23:00,59523.7,60520,59496.9,60118.5,22422.37,2026/7/1 23:59,59062.55,59204.42,59580.06,60384.41
2026/7/2 0:00,60118.6,60244,59836.1,59902.8,7712.9,2026/7/2 0:59,59142.57,59231.81,59586.45,60379.61
2026/7/2 1:00,59902.9,60218.2,59762.6,60166.5,6967.93,2026/7/2 1:59,59240.09,59268.46,59597.93,60377.49
2026/7/2 2:00,60166.5,60278.9,59992.7,60141.5,4929.14,2026/7/2 2:59,59325.94,59302.7,59608.7,60375.15
2026/7/2 3:00,60141.5,60332.8,59952.3,60000,5201.06,2026/7/2 3:59,59390.13,59330.05,59616.45,60371.41
2026/7/2 4:00,60000,60170.3,59844.5,60100.3,4206.59,2026/7/2 4:59,59457.77,59360.25,59626.03,60368.72
2026/7/2 5:00,60100.3,60827.8,60092.7,60799.9,16099.76,2026/7/2 5:59,59585.59,59416.71,59649.27,60373.01
2026/7/2 6:00,60799.9,61322,60319.3,60446.3,23792.28,2026/7/2 6:59,59667.56,59457.08,59665.05,60373.73
2026/7/2 7:00,60446.3,60446.3,59949.2,59999.6,8275.08,2026/7/2 7:59,59699.19,59478.36,59671.68,60370.01
2026/7/2 8:00,59999.6,60005.7,59555,59719.7,11009.33,2026/7/2 8:59,59701.14,59487.82,59672.63,60363.54
2026/7/2 9:00,59719.7,60298,59688.9,60150,8878.65,2026/7/2 9:59,59743.89,59513.79,59682.08,60361.42
2026/7/2 10:00,60150,60467.2,59978.3,60392.5,5419.48,2026/7/2 10:59,59805.66,59548.25,59696.15,60361.73
2026/7/2 11:00,60392.4,61102.5,60259.1,61032.9,12526.35,2026/7/2 11:59,59922.54,59606.47,59722.62,60368.4
2026/7/2 12:00,61032.9,61033,60703.1,60757.7,7263.03,2026/7/2 12:59,60002.08,59651.62,59743.12,60372.28
2026/7/2 13:00,60757.7,60852.9,60450,60479.9,9042.36,2026/7/2 13:59,60047.59,59684.1,59757.71,60373.35
2026/7/2 14:00,60480,60623.5,60232.6,60247.6,8467.55,2026/7/2 14:59,60066.64,59706.2,59767.41,60372.1
2026/7/2 15:00,60247.6,60288,60080.9,60125.8,9344.84,2026/7/2 15:59,60072.27,59722.65,59774.51,60369.65
2026/7/2 16:00,60125.8,60542.2,60113.5,60486.8,6198.21,2026/7/2 16:59,60111.75,59752.62,59788.61,60370.81
2026/7/2 17:00,60486.7,61447,60342.5,61159.6,25607.04,2026/7/2 17:59,60211.54,59807.8,59815.76,60378.66
2026/7/2 18:00,61159.6,61330,61019.8,61238.5,9252.75,2026/7/2 18:59,60309.35,59863.9,59843.93,60387.22
2026/7/2 19:00,61238.4,61367.3,61100,61329.1,12681.09,2026/7/2 19:59,60406.47,59921.36,59873.34,60396.59
2026/7/2 20:00,61329.1,61591.1,61109.9,61507.4,18071.78,2026/7/2 20:59,60511.32,59983.56,59905.7,60407.64
2026/7/2 21:00,61507.3,62077.3,61472,61913.5,25674.18,2026/7/2 21:59,60644.86,60059.24,59945.46,60422.63
2026/7/2 22:00,61913.6,62180,61368.8,61669.8,18344.23,2026/7/2 22:59,60742.47,60122.4,59979.6,60435.03
2026/7/2 23:00,61669.7,61844.4,61400,61584,7696.83,2026/7/2 23:59,60822.62,60179.72,60011.37,60446.47
2026/7/3 0:00,61584,61754.9,61113.8,61646.8,13879.11,2026/7/3 0:59,60901.11,60237.25,60043.76,60458.41
2026/7/3 1:00,61646.8,61900,61592.8,61643,6139.15,2026/7/3 1:59,60971.77,60292.38,60075.43,60470.2
2026/7/3 2:00,61643,61847.2,61633.7,61733.5,3075.8,2026/7/3 2:59,61044.31,60348.89,60108.26,60482.77
2026/7/3 3:00,61733.5,61739.7,61388.1,61452.5,5108.61,2026/7/3 3:59,61083.19,60392.17,60134.88,60492.42
2026/7/3 4:00,61452.4,61576.8,61308.3,61555.4,4121.37,2026/7/3 4:59,61128.16,60437.79,60163.01,60502.99
2026/7/3 5:00,61555.3,61634.3,61500,61570.6,1957.08,2026/7/3 5:59,61170.3,60482.21,60190.88,60513.62
2026/7/3 6:00,61570.5,61570.6,61388,61445,3574.01,2026/7/3 6:59,61196.46,60519.97,60215.71,60522.88
2026/7/3 7:00,61444.9,61588.2,61333,61540.6,2617.25,2026/7/3 7:59,61229.24,60559.99,60241.95,60533.01
2026/7/3 8:00,61540.5,61558.8,61229,61283.9,3597.56,2026/7/3 8:59,61234.44,60588.38,60262.58,60540.48
2026/7/3 9:00,61283.9,61727.2,61261,61566.5,4451.24,2026/7/3 9:59,61266.07,60626.74,60288.4,60550.69
2026/7/3 10:00,61566.6,61647,61271,61411.8,3999.38,2026/7/3 10:59,61279.95,60657.53,60310.65,60559.26
2026/7/3 11:00,61411.9,61558,61300,61407.6,3005.74,2026/7/3 11:59,61292.1,60686.94,60332.37,60567.7
2026/7/3 12:00,61407.5,61504.6,61300.4,61420.5,2696.43,2026/7/3 12:59,61304.33,60715.71,60353.92,60576.19
2026/7/3 13:00,61420.5,61788,61403.1,61674.8,4765.66,2026/7/3 13:59,61339.61,60753.32,60380.07,60587.12
2026/7/3 14:00,61674.7,61825.1,61584,61680.5,3450.46,2026/7/3 14:59,61372.08,60789.68,60405.82,60598
2026/7/3 15:00,61680.6,61849.7,61634.1,61733.6,3348.27,2026/7/3 15:59,61406.51,60826.7,60432.12,60609.3
2026/7/3 16:00,61733.7,61875.3,61525.9,61553.5,4222.92,2026/7/3 16:59,61420.51,60855.2,60454.32,60618.69
2026/7/3 17:00,61553.6,61760.7,61480.7,61686.8,3311.92,2026/7/3 17:59,61445.87,60887.81,60478.73,60629.32
2026/7/3 18:00,61686.9,62017.7,61640.2,61886.6,5642.21,2026/7/3 18:59,61487.84,60926.98,60506.61,60641.83
2026/7/3 19:00,61886.5,62078.6,61808.1,61992.8,5889.01,2026/7/3 19:59,61535.94,60968.78,60536.04,60655.27
2026/7/3 20:00,61992.8,62149.3,61841,61952.5,8242.18,2026/7/3 20:59,61575.61,61007.35,60564.08,60668.18
2026/7/3 21:00,61952.6,62271.9,61910.5,62083.8,5936.24,2026/7/3 21:59,61624.01,61049.57,60594.18,60682.27
2026/7/3 22:00,62083.9,62257,61653,62142.9,8788.01,2026/7/3 22:59,61673.43,61092.44,60624.85,60696.8
2026/7/3 23:00,62142.9,62386.7,61778.1,61895.2,13581.62,2026/7/3 23:59,61694.55,61123.92,60650,60708.72
2026/7/4 0:00,61895.2,62103.5,61877.6,62081.9,4059.26,2026/7/4 0:59,61731.44,61161.49,60678.36,60722.39
2026/7/4 1:00,62081.9,62266.8,62036,62171.5,4094.59,2026/7/4 1:59,61773.35,61201.1,60707.92,60736.81
2026/7/4 2:00,62171.5,62223.7,62087.4,62180.2,2583.15,2026/7/4 2:59,61812.1,61239.49,60737.08,60751.17
2026/7/4 3:00,62180.3,62292.4,62120.1,62178.4,3755.88,2026/7/4 3:59,61846.98,61276.31,60765.62,60765.37
2026/7/4 4:00,62178.4,62898,62151.2,62759.3,21132.14,2026/7/4 4:59,61933.87,61334.47,60805.1,60785.21
2026/7/4 5:00,62759.3,62957.2,62488.8,62706.8,7035.75,2026/7/4 5:59,62007.48,61388.29,60842.75,60804.33
2026/7/4 6:00,62706.9,62726,62513,62549.3,2682.33,2026/7/4 6:59,62059.08,61433.82,60876.55,60821.69
2026/7/4 7:00,62549.3,62688,62507.1,62565.5,2226.56,2026/7/4 7:59,62107.31,61478.2,60909.99,60839.04
2026/7/4 8:00,62565.5,62925.7,62560.5,62735.1,5338.89,2026/7/4 8:59,62167.1,61527.49,60946.13,60857.91
2026/7/4 9:00,62735,62735.1,62381.6,62450,5177.73,2026/7/4 9:59,62194.05,61563.66,60975.91,60873.75
2026/7/4 10:00,62450,62556.5,62404,62514,1900.75,2026/7/4 10:59,62224.52,61600.93,61006.37,60890.07
2026/7/4 11:00,62514.1,62734.7,62460,62609.6,2757.48,2026/7/4 11:59,62261.19,61640.49,61038.12,60907.18
2026/7/4 12:00,62609.6,62735.2,62568.8,62661.5,1944.82,2026/7/4 12:59,62299.32,61680.53,61070.26,60924.64
2026/7/4 13:00,62661.6,62661.6,62395.7,62445.6,2620.86,2026/7/4 13:59,62313.25,61710.53,61097.5,60939.77
2026/7/4 14:00,62445.7,62538.6,62302.6,62473.2,2993.91,2026/7/4 14:59,62328.48,61740.44,61124.74,60955.03
2026/7/4 15:00,62473.1,62612.6,62441.8,62549,2131.44,2026/7/4 15:59,62349.48,61772.15,61152.94,60970.89
2026/7/4 16:00,62549.1,62654.1,62485.1,62528,2712.96,2026/7/4 16:59,62366.49,61801.79,61180.17,60986.39
2026/7/4 17:00,62527.9,62559.3,62386.1,62466,1929.56,2026/7/4 17:59,62375.96,61827.84,61205.63,61001.11
2026/7/4 18:00,62466,62518.8,62418.3,62483.9,1203.46,2026/7/4 18:59,62386.24,61853.56,61230.94,61015.86
2026/7/4 19:00,62483.8,62545.4,62430.1,62458.7,1559.2,2026/7/4 19:59,62393.14,61877.3,61255.26,61030.22
2026/7/4 20:00,62458.6,62671.5,62458.6,62634.1,1790.06,2026/7/4 20:59,62416.09,61906.97,61282.56,61046.18
2026/7/4 21:00,62634,62755.5,62509.4,62563,2399.92,2026/7/4 21:59,62430.08,61932.7,61307.92,61061.27
2026/7/4 22:00,62562.9,62719.3,62562.4,62671.9,1875,2026/7/4 22:59,62453.11,61961.69,61334.93,61077.3
2026/7/4 23:00,62671.8,63069.6,62666.7,62908.8,9460.18,2026/7/4 23:59,62496.51,61998.83,61366.09,61095.52
2026/7/5 0:00,62908.7,62943,62752.9,62895.2,2956.9,2026/7/5 0:59,62534.48,62033.98,61396.37,61113.43
2026/7/5 1:00,62895.2,63420,62769.8,63245.6,10022.12,2026/7/5 1:59,62602.21,62081.5,61432.99,61134.64
2026/7/5 2:00,63245.5,63324.8,63070,63137.5,3957.61,2026/7/5 2:59,62653.19,62122.91,61466.74,61154.57
2026/7/5 3:00,63137.5,63450,63090,63268.1,4202.38,2026/7/5 3:59,62711.75,62167.82,61502.41,61175.6
2026/7/5 4:00,63268,63367,63128.4,63208.9,2485.99,2026/7/5 4:59,62759.1,62208.64,61536.2,61195.83
2026/7/5 5:00,63208.8,63430,63172.8,63274.7,2460.99,2026/7/5 5:59,62808.2,62250.45,61570.63,61216.52
2026/7/5 6:00,63274.6,63286.4,63129.4,63167.7,1955.7,2026/7/5 6:59,62842.44,62286.42,61602.25,61235.93
2026/7/5 7:00,63167.7,63215.8,62902.7,63114.8,3811.61,2026/7/5 7:59,62868.38,62318.91,61632.21,61254.63
2026/7/5 8:00,63114.9,63114.9,62824.4,62962.5,3551.6,2026/7/5 8:59,62877.34,62344.15,61658.55,61271.62
2026/7/5 9:00,62962.6,63022.6,62762.3,62859.8,4010.6,2026/7/5 9:59,62875.67,62364.37,61682.34,61287.43
2026/7/5 10:00,62859.8,62902.6,62549.6,62673.8,4562.37,2026/7/5 10:59,62856.45,62376.5,61701.97,61301.22
2026/7/5 11:00,62673.7,62766,62626.5,62739.1,2361.78,2026/7/5 11:59,62845.27,62390.72,61722.51,61315.53
2026/7/5 12:00,62739.1,62928,62680,62787.3,2921,2026/7/5 12:59,62839.75,62406.27,61743.59,61330.17
2026/7/5 13:00,62787,62788.4,62628,62716.4,2140.34,2026/7/5 13:59,62828,62418.44,61762.85,61343.97
2026/7/5 14:00,62716.4,62800,62644.3,62749.9,1389.73,2026/7/5 14:59,62820.56,62431.43,61782.4,61357.95
2026/7/5 15:00,62749.8,63039.3,62690.5,62995.1,3714.2,2026/7/5 15:59,62837.19,62453.54,61806.41,61374.24
2026/7/5 16:00,62995.1,63084,62868,62893.3,2742.22,2026/7/5 16:59,62842.53,62470.78,61827.94,61389.36
2026/7/5 17:00,62893.4,62908.7,62410.1,62600.3,6542.35,2026/7/5 17:59,62819.46,62475.86,61843.23,61401.41
2026/7/5 18:00,62600.2,62737.9,62507.2,62737.6,2252.57,2026/7/5 18:59,62811.66,62486.13,61860.94,61414.7
2026/7/5 19:00,62737.6,62799.9,62582.3,62630,1774.56,2026/7/5 19:59,62794.36,62491.77,61876.17,61426.8
2026/7/5 20:00,62630,62752,62534.3,62718.2,2260.96,2026/7/5 20:59,62787.11,62500.65,61892.84,61439.65
2026/7/5 21:00,62718.3,62797.9,62617.5,62769.9,2043.7,2026/7/5 21:59,62785.47,62511.21,61910.21,61452.88
2026/7/5 22:00,62769.9,62793.6,62621.5,62785.3,1709.37,2026/7/5 22:59,62785.45,62521.96,61927.54,61466.14
2026/7/5 23:00,62785.2,62923.7,62646.9,62711.9,4065.91,2026/7/5 23:59,62778.45,62529.41,61943.07,61478.54
2026/7/6 0:00,62711.9,62745.6,62570,62612,3034.91,2026/7/6 0:59,62762.6,62532.64,61956.32,61489.81
2026/7/6 1:00,62612,62800,62564.4,62601.3,2087.57,2026/7/6 1:59,62747.24,62535.34,61969.09,61500.87
2026/7/6 2:00,62601.4,62865,62587.8,62787.6,1904.7,2026/7/6 2:59,62751.08,62545.23,61985.3,61513.68
2026/7/6 3:00,62787.6,62848.5,62691.2,62744,1276.56,2026/7/6 3:59,62750.41,62553.02,62000.32,61525.92
2026/7/6 4:00,62744.1,62815.1,62667.5,62704.7,862.24,2026/7/6 4:59,62746.05,62558.97,62014.27,61537.65
2026/7/6 5:00,62704.8,63224.7,62580,63070.4,6287.57,2026/7/6 5:59,62776.94,62579.03,62035.18,61552.9
2026/7/6 6:00,63070.4,63979.3,62976.3,63717.1,20592.41,2026/7/6 6:59,62866.48,62623.66,62068.49,61574.43
2026/7/6 7:00,63717.1,63990.7,63542.8,63617.1,8537.9,2026/7/6 7:59,62937.97,62662.62,62099.15,61594.76
2026/7/6 8:00,63617.2,63760,63308.3,63728.4,7726.29,2026/7/6 8:59,63013.25,62704.41,62131.42,61615.99
2026/7/6 9:00,63728.3,63900,63520,63544.2,4911.73,2026/7/6 9:59,63063.81,62737.35,62159.39,61635.18
2026/7/6 10:00,63544.1,63644.1,63340.4,63425.1,5031.49,2026/7/6 10:59,63098.22,62764.32,62184.46,61652.99
2026/7/6 11:00,63425.1,63478.4,63101.2,63273,6110.79,2026/7/6 11:59,63114.87,62784.26,62206.01,61669.11
2026/7/6 12:00,63272.9,63368.3,63154.6,63242.9,2765.98,2026/7/6 12:59,63127.06,62802.25,62226.54,61684.77
2026/7/6 13:00,63242.8,63242.8,62912.6,63086,6116.52,2026/7/6 13:59,63123.15,62813.38,62243.56,61698.71
2026/7/6 14:00,63086,63125.6,62940,62962.6,3366.1,2026/7/6 14:59,63107.86,62819.23,62257.8,61711.28
2026/7/6 15:00,62962.6,63102.7,62858.4,63064.5,4208.15,2026/7/6 15:59,63103.73,62828.85,62273.78,61724.75
2026/7/6 16:00,63064.5,63226.4,62807.1,62876.1,5227.93,2026/7/6 16:59,63082.05,62830.7,62285.7,61736.2
2026/7/6 17:00,62876,62893.9,62610,62646.6,5981.41,2026/7/6 17:59,63040.58,62823.48,62292.85,61745.26
2026/7/6 18:00,62646.5,63019.3,62641.5,62797.6,5488.25,2026/7/6 18:59,63017.44,62822.47,62302.84,61755.73
2026/7/6 19:00,62797.7,62979.4,62461.4,62461.4,10912.52,2026/7/6 19:59,62964.48,62808.31,62305.98,61762.76
2026/7/6 20:00,62461.2,62467.2,61652,61733.6,34860.28,2026/7/6 20:59,62847.26,62766.16,62294.65,61762.47
2026/7/6 21:00,61733.6,62023.8,61297,61751.7,25787.25,2026/7/6 21:59,62742.92,62726.38,62283.9,61762.36
2026/7/6 22:00,61751.7,62397.3,61679.4,62019.7,16281.51,2026/7/6 22:59,62674.04,62698.67,62278.67,61764.92
2026/7/6 23:00,62019.7,63531.1,62019.7,63523.1,28807.01,2026/7/6 23:59,62754.9,62731,62303.31,61782.41
2026/7/7 0:00,63523,63850,63356.8,63710.4,21207.18,2026/7/7 0:59,62845.9,62769.4,62331.17,61801.6
2026/7/7 1:00,63710.4,63977.9,63539.9,63565.2,11369.87,2026/7/7 1:59,62914.41,62800.61,62355.61,61819.15
2026/7/7 2:00,63565.2,63867.5,63532.8,63675.7,4653.01,2026/7/7 2:59,62986.91,62834.93,62381.75,61837.62
2026/7/7 3:00,63675.8,63874.4,63628,63709.8,3459.1,2026/7/7 3:59,63055.76,62869.24,62408.05,61856.25
2026/7/7 4:00,63709.9,63868,63560,63798,3993.39,2026/7/7 4:59,63126.45,62905.66,62435.57,61875.57
2026/7/7 5:00,63798.1,64691.9,63781.7,64475.9,17905.5,2026/7/7 5:59,63254.97,62967.24,62475.97,61901.44
2026/7/7 6:00,64475.9,64488.8,64129.4,64227.2,3777.61,2026/7/7 6:59,63347.56,63016.65,62510.65,61924.58
2026/7/7 7:00,64227.2,64330.5,64002,64023.6,2844.93,2026/7/7 7:59,63411.95,63056.14,62540.61,61945.47
2026/7/7 8:00,64023.5,64298.1,63981.6,64175.2,4516.09,2026/7/7 8:59,63484.64,63100.02,62572.98,61967.66
2026/7/7 9:00,64175.1,64175.2,63738.9,63815,6656.92,2026/7/7 9:59,63516.1,63128.06,62597.57,61986.04
2026/7/7 10:00,63815,63884.1,63257,63298.2,12011.75,2026/7/7 10:59,63495.35,63134.73,62611.45,61999.09
2026/7/7 11:00,63298.2,63412.8,63122,63165,6438.18,2026/7/7 11:59,63463.89,63135.92,62622.41,62010.7
2026/7/7 12:00,63164.9,63266.7,63030.7,63069,5517.36,2026/7/7 12:59,63426.28,63133.29,62631.25,62021.23
2026/7/7 13:00,63069,63232.7,62745.6,63092.5,10146.89,2026/7/7 13:59,63394.49,63131.69,62640.38,62031.89
2026/7/7 14:00,63092.4,63373.3,62954.4,63310,6420.15,2026/7/7 14:59,63386.44,63138.69,62653.64,62044.6
2026/7/7 15:00,63309.9,63424.2,63050,63062.6,5308.97,2026/7/7 15:59,63355.6,63135.7,62661.74,62054.73
2026/7/7 16:00,63062.7,63165.7,62958.4,63074,3246.14,2026/7/7 16:59,63328.78,63133.28,62669.91,62064.87
2026/7/7 17:00,63074,63317.4,63030,63226.9,3985,2026/7/7 17:59,63319.08,63136.96,62680.94,62076.44
2026/7/7 18:00,63227,63432.8,63185.4,63258.6,4429.35,2026/7/7 18:59,63313.32,63141.73,62692.37,62088.2
2026/7/7 19:00,63258.6,63427.8,63080,63377.7,4669.39,2026/7/7 19:59,63319.45,63150.98,62705.95,62101.03
2026/7/7 20:00,63377.8,63868,63365.7,63451.9,11307.97,2026/7/7 20:59,63332.06,63162.78,62720.72,62114.47
2026/7/7 21:00,63451.8,63455.4,62960.3,63033.2,13510.12,2026/7/7 21:59,63303.6,63157.7,62726.9,62123.61
2026/7/7 22:00,63033.3,63617.8,62638,63536.5,19586.85,2026/7/7 22:59,63325.78,63172.55,62742.94,62137.67
2026/7/7 23:00,63536.5,64096,63349.4,63910,15827.86,2026/7/7 23:59,63381.42,63201.47,62766.05,62155.31
2026/7/8 0:00,63910,64234.1,63780.3,63962.4,8485.48,2026/7/8 0:59,63436.75,63231.31,62789.74,62173.29
2026/7/8 1:00,63962.4,64211,63868.2,64164.7,4437.32,2026/7/8 1:59,63506.08,63267.92,62816.96,62193.1
2026/7/8 2:00,64164.6,64168.8,63646.5,63653.8,6767.56,2026/7/8 2:59,63520.15,63283.05,62833.53,62207.64
2026/7/8 3:00,63653.6,63873.2,63351.4,63794.9,8996.68,2026/7/8 3:59,63546.32,63303.12,62852.57,62223.43
2026/7/8 4:00,63794.9,63874.6,63588.5,63668.3,2860.89,2026/7/8 4:59,63557.93,63317.44,62868.72,62237.81
2026/7/8 5:00,63668.4,63839.9,63264,63399.5,5782.61,2026/7/8 5:59,63542.84,63320.66,62879.23,62249.37
2026/7/8 6:00,63399.5,63635.4,63177,63514.9,3966.56,2026/7/8 6:59,63540.18,63328.28,62891.82,62261.96
2026/7/8 7:00,63514.9,63679.5,63288,63335.4,2329.73,2026/7/8 7:59,63520.68,63328.56,62900.61,62272.64
2026/7/8 8:00,63335.4,63740.2,63274.1,63585.9,3564.6,2026/7/8 8:59,63526.89,63338.65,62914.18,62285.71
2026/7/8 9:00,63585.9,63624,62883.6,63003.7,8120.01,2026/7/8 9:59,63477.06,63325.51,62915.95,62292.85
2026/7/8 10:00,63003.7,63037.1,62466.9,62951.3,13015.01,2026/7/8 10:59,63426.99,63310.84,62916.65,62299.4
2026/7/8 11:00,62951.4,63067.9,62666,62741,4155.35,2026/7/8 11:59,63361.66,63288.49,62913.17,62303.8
2026/7/8 12:00,62741,62873.3,62643.6,62767.3,3191.1,2026/7/8 12:59,63305.05,63268.05,62910.28,62308.41
2026/7/8 13:00,62766.9,62851.2,62520.4,62613.8,4053.87,2026/7/8 13:59,63239.22,63242.4,62904.41,62311.45
2026/7/8 14:00,62613.8,62718.2,62434.9,62628.5,5098.06,2026/7/8 14:59,63181.06,63218.32,62898.95,62314.6
2026/7/8 15:00,62628.5,62867.7,62519.3,62854.1,5614.7,2026/7/8 15:59,63149.92,63204.04,62898.06,62319.97
2026/7/8 16:00,62854.1,62921.8,61821,61989.8,24133.06,2026/7/8 16:59,63039.43,63156.42,62880.07,62316.69
2026/7/8 17:00,61989.8,62142.9,61708.2,62031.7,11392.53,2026/7/8 17:59,62943.46,63112.31,62863.27,62313.85
2026/7/8 18:00,62031.8,62164.7,61876,62149.8,5056.48,2026/7/8 18:59,62867.87,63074.57,62849.15,62312.22
2026/7/8 19:00,62149.9,62366,62025.2,62270,5367.67,2026/7/8 19:59,62810.93,63043.02,62837.68,62311.8
2026/7/8 20:00,62270,62394.1,61933,61933.9,5991.21,2026/7/8 20:59,62727.4,62999.52,62819.78,62308.04
2026/7/8 21:00,61933.9,62073.6,61615,61923,12545.11,2026/7/8 21:59,62650.79,62957.31,62802.02,62304.21
2026/7/8 22:00,61922.9,62151.9,61686.7,61865.5,10860.11,2026/7/8 22:59,62576,62914.49,62783.48,62299.84
2026/7/8 23:00,61865.6,61900.5,61520,61674.5,9713.1,2026/7/8 23:59,62490.15,62865.86,62761.52,62293.62
2026/7/9 0:00,61674.6,62129.8,61666,62086.4,7113.85,2026/7/9 0:59,62451.69,62835.3,62748.15,62291.56
2026/7/9 1:00,62086.3,62372.7,62005.2,62086.5,6899.96,2026/7/9 1:59,62416.91,62805.93,62735.05,62289.52
2026/7/9 2:00,62086.4,62331,62014.1,62158.8,3724.73,2026/7/9 2:59,62392.33,62780.55,62723.64,62288.22
2026/7/9 3:00,62158.9,62270.4,62043,62251.9,2519.07,2026/7/9 3:59,62378.96,62759.82,62714.3,62287.85
2026/7/9 4:00,62251.9,62287.1,62051.2,62076.2,2354.88,2026/7/9 4:59,62350.12,62733.01,62701.66,62285.75
2026/7/9 5:00,62076.2,62226.4,61926.9,62162.4,4462.19,2026/7/9 5:59,62332.24,62710.64,62690.98,62284.52
2026/7/9 6:00,62162.4,62331.8,62144.4,62303.5,2226.25,2026/7/9 6:59,62329.51,62694.67,62683.31,62284.71
2026/7/9 7:00,62303.5,62320.6,62139.3,62255.3,1922.82,2026/7/9 7:59,62322.44,62677.44,62674.83,62284.42
2026/7/9 8:00,62255.1,62284.4,62025.4,62101.8,3023.8,2026/7/9 8:59,62301.43,62654.87,62663.49,62282.6
2026/7/9 9:00,62101.8,62620.2,61796.1,61882.2,10363.95,2026/7/9 9:59,62261.5,62624.57,62648.02,62278.62
2026/7/9 10:00,61882.2,62098,61666,61753.7,4989.88,2026/7/9 10:59,62213.14,62590.41,62630.31,62273.39
2026/7/9 11:00,61753.8,62042.7,61693.1,61943.1,3408.73,2026/7/9 11:59,62187.42,62565.03,62616.7,62270.11
2026/7/9 12:00,61943.2,62427.7,61929,62420.4,5177.52,2026/7/9 12:59,62209.61,62559.36,62612.81,62271.6
2026/7/9 13:00,62420.3,62599.6,62204.9,62565.8,7762.96,2026/7/9 13:59,62243.53,62559.61,62611.88,62274.53
2026/7/9 14:00,62565.8,62958,62452.1,62934,10744.76,2026/7/9 14:59,62309.29,62574.29,62618.26,62281.09
2026/7/9 15:00,62933.9,63286.5,62774.5,62973.7,11947.23,2026/7/9 15:59,62372.57,62589.95,62625.3,62287.98
2026/7/9 16:00,62973.6,63083.9,62822.8,62872.6,4400.09,2026/7/9 16:59,62420.19,62601.04,62630.19,62293.8
2026/7/9 17:00,62872.6,62980.4,62753.1,62925,3618.01,2026/7/9 17:59,62468.27,62613.74,62636.03,62300.08
2026/7/9 18:00,62925,63030.5,62653.8,62757.2,3716.85,2026/7/9 18:59,62495.78,62619.37,62638.43,62304.63
2026/7/9 19:00,62757.2,62804.8,62583.4,62756,5140.32,2026/7/9 19:59,62520.57,62624.73,62640.76,62309.12
2026/7/9 20:00,62755.9,62934.3,62428.5,62583.3,19486.3,2026/7/9 20:59,62526.54,62623.1,62639.62,62311.85
2026/7/9 21:00,62583.3,63215,62490.2,62999.9,9489.2,2026/7/9 21:59,62571.62,62637.88,62646.76,62318.69
2026/7/9 22:00,63000,63117.9,62620.1,62982.5,7113.79,2026/7/9 22:59,62610.75,62651.39,62653.4,62325.3
2026/7/9 23:00,62982.4,63233,62782.5,62835.4,6941.24,2026/7/9 23:59,62632.15,62658.61,62657.01,62330.38
2026/7/10 0:00,62835.4,62969.3,62525.2,62670.7,5324.18,2026/7/10 0:59,62635.82,62659.08,62657.28,62333.76
2026/7/10 1:00,62670.7,63146,62640.2,63114.7,5492.87,2026/7/10 1:59,62681.43,62676.95,62666.34,62341.53
2026/7/10 2:00,63114.8,63484.9,63041.9,63199.8,10034.92,2026/7/10 2:59,62730.8,62697.45,62676.9,62350.07
2026/7/10 3:00,63199.9,63365,63130,63222.9,2981.37,2026/7/10 3:59,62777.66,62718.06,62687.71,62358.76
2026/7/10 4:00,63222.9,63300,63148.1,63288.7,1854.48,2026/7/10 4:59,62826.33,62740.44,62699.61,62368.01
2026/7/10 5:00,63288.8,63371.7,63162.7,63248.9,1886.99,2026/7/10 5:59,62866.58,62760.38,62710.49,62376.78
2026/7/10 6:00,63249,63395.9,63180.9,63186.1,2732.06,2026/7/10 6:59,62897.01,62777.07,62719.91,62384.83
2026/7/10 7:00,63186.2,63299.9,63032.2,63197,3222.8,2026/7/10 7:59,62925.58,62793.54,62729.36,62392.91
2026/7/10 8:00,63197.1,63239.2,62897,63085.3,4961.38,2026/7/10 8:59,62940.79,62804.98,62736.4,62399.8
2026/7/10 9:00,63085.3,63938.8,62931.7,63726.6,11961.05,2026/7/10 9:59,63015.63,62841.12,62756.01,62413
2026/7/10 10:00,63726.7,64022,63662.6,63935,7618.36,2026/7/10 10:59,63103.19,62884.02,62779.36,62428.15
2026/7/10 11:00,63935,64019.7,63789,63917.2,4041.92,2026/7/10 11:59,63180.71,62924.54,62801.89,62442.96
2026/7/10 12:00,63917.3,64168,63826.4,64019.3,6097.26,2026/7/10 12:59,63260.58,62967.47,62826,62458.65
2026/7/10 13:00,64019.2,64185,63915,64090,4203.9,2026/7/10 13:59,63339.57,63011.49,62851.03,62474.88
2026/7/10 14:00,64089.9,64138.7,63804.4,63832.8,4672.33,2026/7/10 14:59,63386.55,63043.7,62870.47,62488.39
2026/7/10 15:00,63832.8,63980,63765.5,63956.1,4743.28,2026/7/10 15:59,63440.79,63079.48,62891.97,62502.99
2026/7/10 16:00,63956.1,64387.9,63949.1,64211.4,12036.6,2026/7/10 16:59,63514.18,63123.87,62918.09,62519.99
2026/7/10 17:00,64211.5,64459.9,64065.7,64360.4,8387.95,2026/7/10 17:59,63594.77,63172.36,62946.65,62538.31
